Date,tx,transactionfee,blocks,blockreward,gasused,etherprice,hashrate,dailyethburnt
2021-07-11,1101766,1253037604063550916904,6423,13343.625,91699384598,2140.45,521012.5675,
2021-07-12,1191465,2679636070126893606298,6377,13253.4375,92491836788,2032.88,525741.023,
2021-07-13,1183412,2928880711032166346046,6307,13179.1875,91616677607,1940.61,505946.1635,
2021-07-14,1223130,4347919880345109569368,6390,13366.625,92525525717,1994.22,507499.7781,
2021-07-15,1259972,4182958732864484252594,6427,13423.5625,93320257949,1918.17,515497.2254,
2021-07-16,1199018,3927152837760617526304,6339,13254.875,92108160239,1877.05,514131.7288,
2021-07-17,1164624,2665875887705857302492,6357,13213.5,92298051379,1899.96,519579.1713,
2021-07-18,1168843,2562804380310903240586,6371,13311.3125,92481557400,1891.96,515027.2984,
2021-07-19,1195218,2751103105140314699582,6435,13332.375,93214918670,1818.6,522639.5428,
2021-07-20,1192750,3131489239565975225184,6339,13216.8125,91542397697,1786.52,517260.583,
2021-07-21,1195171,2487717693277145452776,6414,13427.75,92561169874,1994.98,527143.7987,
2021-07-22,1202844,3156562392567971736215,6422,13348.0625,93260163625,2024.74,526677.2509,
2021-07-23,1203397,3701575021654610606629,6346,13233.375,92032782020,2125.57,530400.8128,
2021-07-24,1225509,2216465955518442258193,6457,13442.5625,93610281834,2185.98,539441.5048,
2021-07-25,1128848,1990415681964470395619,6401,13315.875,92688221487,2194.34,546510.698,
2021-07-26,1260619,3878504004584634869248,6338,13210.375,92097012331,2228.67,549463.3409,
2021-07-27,1318124,4849166892414356543282,6277,13106.9375,91327729390,2301.98,545518.1575,
2021-07-28,1300283,5164437201054238349428,6291,13119.75,91779667640,2301.12,552945.8608,
2021-07-29,1259128,3009817989489144302451,6356,13199.4375,92357667318,2383.24,554991.031,
2021-07-30,1242337,3534632930088339187766,6267,13097.0,91069565410,2470.76,535578.782,
2021-07-31,1212322,4850805466961849373364,6298,13137.0625,91569357287,2531.75,554898.312,
2021-08-01,1190618,3692386835370869489496,6314,13119.8125,91851350568,2556.41,560842.4677,
2021-08-02,1269470,4105103747716162894435,6396,13300.4375,93129168539,2608.44,572773.3879,
2021-08-03,1219663,4922655646646496870197,6346,13199.0625,92197742380,2508.21,583146.7292,
2021-08-04,1223841,4188447673336405723582,6322,13188.1875,92142983717,2725.72,589185.1148,
2021-08-05,1159663,3200190500846204783707,6349,13232.9375,93765092386,2829.23,586145.8508,
2021-08-06,1212021,1205131811839740742013,6451,13432.4375,99833807530,2892.36,583001.5046,4106.95595424633
2021-08-07,1198433,1167875796158935343158,6549,13583.875,101523049266,3162.43,593179.9125,4218.14736692088
2021-08-08,1184278,1283266259039518614212,6496,13512.375,100515275100,3013.75,591121.9159,4191.26648675989
2021-08-09,1218594,2198763402717183544463,6505,13549.4375,100658630450,3164.94,607369.4509,4247.41070361458
2021-08-10,1212289,2331846177509347432430,6507,13548.5,100743448657,3141.67,619487.7875,5313.68392612979
2021-08-11,1234409,1550684289441370844316,6401,13313.5625,99032450052,3168.24,597295.3268,5226.85600756341
2021-08-12,1195283,1569559099810791101161,6510,13566.9375,100618285838,3047.29,611582.3824,4953.00140222346
2021-08-13,1197050,2119971011105046756703,6474,13492.75,100137267017,3324.26,608645.19,4750.44292600992
2021-08-14,1159942,1852035566059878642086,6500,13535.1875,100522547923,3266.71,608912.5631,4220.70039227873
2021-08-15,1125295,2358074248296748143259,6420,13323.875,99379334111,3311.12,599448.6015,5277.1569057552
2021-08-16,1253968,1310763512265301086020,6500,13530.375,100445846889,3147.63,600680.3239,4769.67697173914
2021-08-17,1252163,1417496633464935555348,6516,13596.0,100680820245,3011.96,612692.7613,4334.17847763403
2021-08-18,1201544,1409570369677545930471,6399,13348.3125,98851968299,3013.52,614434.5584,3869.73628581714
2021-08-19,1255453,2645504918400780249252,6565,13730.3125,101304757807,3184.74,639189.3216,3561.43695466179
2021-08-20,1260054,1234079173964204953277,6459,13478.5,99940118989,3286.5,620184.9921,3483.16871278199
2021-08-21,1186758,954602328894338390913,6431,13416.0625,99756143054,3226.59,634292.4571,3063.23750678255
2021-08-22,1183893,901300029957830106554,6521,13562.25,101082305531,3241.65,637515.1922,3097.3291787829
2021-08-23,1245624,1262352285783336578619,6409,13396.4375,99288240247,3322.71,622243.7809,5387.56642594531
2021-08-24,1247051,1605275981584498963035,6509,13568.3125,100637826151,3172.57,641082.4804,7191.72326409921
2021-08-25,1184780,1720928520912377394345,6439,13509.1875,99457429577,3228.86,646723.3124,8404.37245306414
2021-08-26,1175063,1683321403751661293172,6504,13530.8125,100446975073,3093.62,650815.1401,8288.06053773712
2021-08-27,1119072,2392139055913395119074,6431,13451.875,99511881806,3275.87,649086.6499,11127.5582983782
2021-08-28,1131721,2283158592385384206660,6460,13437.25,99488799028,3246.78,641075.5588,7740.4993566438
2021-08-29,1147150,2678304867706267856760,6489,13507.6875,100288422076,3225.3,644359.7186,8345.45113343675
2021-08-30,1198993,2308358756801539306796,6472,13480.125,99930229488,3228.46,653900.8128,10062.3785711281
2021-08-31,1206314,2619609113493984439846,6443,13497.8125,99588309787,3435.17,663087.1763,10932.8355030513
2021-09-01,1225104,3662400901348161448682,6455,13479.9375,99646996226,3829.18,652124.3965,11458.1016495575
2021-09-02,1261258,1517494700998157521690,6541,13623.25,100979536811,3787.7,675293.7002,10128.1126073116
2021-09-03,1198777,2169821824547957085488,6466,13505.6875,99868846816,3939.79,676634.6325,13838.3716742023
2021-09-04,1189085,1810836685982379437785,6429,13408.375,99497548506,3887.01,665850.3958,10657.9786267406
2021-09-05,1136467,1687881208464459426721,6529,13616.75,101113618184,3952.33,689556.6066,9929.14816138085
2021-09-06,1206493,1727988693135679376658,6459,13500.8125,99764274456,3928.4,686845.3031,10498.6298078964
2021-09-07,1308071,7046663157057363559635,6417,13447.6875,99040740463,3433.48,684865.9509,14084.9583025491
2021-09-08,1178449,2294553829439428618719,6495,13544.75,100225835088,3499.69,695160.1981,14253.6153473865
2021-09-09,1219850,3567338580377461120885,6466,13511.5,99862901657,3424.24,689976.9123,13276.6500248456
2021-09-10,1244706,2250484054882924165234,6459,13478.25,99669661930,3209.41,693490.5537,8663.28810989341
2021-09-11,1249438,975352511368531816026,6396,13395.1875,98832823561,3266.43,695994.1011,5824.10481349359
2021-09-12,1211328,856904216674545756816,6538,13586.1875,101084407772,3405.32,715404.4068,5758.33412400412
2021-09-13,1267491,1893973006520757527274,6412,13388.1875,99078484615,3285.4,695488.6943,6917.08869841054
2021-09-14,1231240,2096196011111157438326,6461,13446.375,99792266403,3436.05,693885.5498,6581.85812551478
2021-09-15,1207590,1117724951140745936151,6454,13510.25,99705020379,3615.22,701955.9772,6232.75199881137
2021-09-16,1224358,1655815954591527847661,6492,13551.9375,100171656930,3569.26,703614.8161,7725.72407943162
2021-09-17,1187578,1012632425475615774742,6467,13503.5625,99898437187,3398.82,701845.7732,6899.65906789454
2021-09-18,1143178,746571579134506335605,6451,13461.875,99586843884,3435.76,709714.9578,4928.89966983039
2021-09-19,1128226,2237404464468943481032,6508,13534.1875,100682356600,3328.85,713020.5052,4963.51324964272
2021-09-20,1174559,1437701551063217245019,6432,13465.375,99295159913,2966.51,708289.5205,7893.91584851507
2021-09-21,1193295,1555934184739053811959,6496,13569.625,100098839443,2760.2,729828.4272,9169.95933626696
2021-09-22,1174030,1060203820083619147480,6437,13445.875,99368407926,3078.88,713263.1751,6180.87401008354
2021-09-23,1193053,2901740815636682282599,6411,13372.8125,98795997873,3154.62,696252.0361,6602.10749419754
2021-09-24,1152685,1068706535280905308913,6455,13449.25,99488905680,2930.86,709173.874,6572.0772153633
2021-09-25,1121078,697283987808854584078,6573,13721.25,101428978144,2925.34,736674.3172,4322.25397473256
2021-09-26,1088537,1560659687300804994846,6402,13350.625,98729453261,3064.21,718439.2308,5921.79880026617
2021-09-27,1133903,9448835596363931655262,6454,13482.875,99668379770,2927.73,719363.987,7659.04444511991
2021-09-28,1108122,1443556699108701714287,6358,13310.0,98121131129,2807.44,703279.6032,7975.3700282459
2021-09-29,1135869,1071228200087239512888,6412,13479.4375,99024382289,2850.87,714292.5673,7467.09288306708
2021-09-30,1116157,1535687701980218313897,6338,13302.1875,97958729328,3000.83,705663.7216,10239.9703658572
2021-10-01,1207263,1104586552058633157537,6485,13578.9375,99940537596,3310.63,729106.0202,7985.60145876527
2021-10-02,1117899,1152741544165018067663,6388,13377.375,98607821850,3389.48,728724.3801,5560.12061529661
2021-10-03,1130224,809647998427066292639,6363,13345.0625,98254946022,3420.14,721702.9948,5514.29177191957
2021-10-04,1121513,1253556662467578973830,6366,13339.625,98521267138,3384.5,718428.7103,9187.5908479166
2021-10-05,1235674,2301248295492796216498,6411,13420.0625,98749386920,3516.09,745227.6862,11446.7258126676
2021-10-06,1337833,1720766021753678127346,6427,13497.3125,99234891325,3576.08,744109.3803,13316.9770211751
2021-10-07,1344295,2078505763249000220552,6324,13247.5,97564435387,3588.2,732914.122,12666.7523731093
2021-10-08,1287034,1572811142558252537290,6417,13473.5,99080580257,3562.84,755056.9149,11520.3306221912
2021-10-09,1191856,857763484051051672309,6349,13326.75,97972965669,3576.4,734342.6853,7199.01772980971
2021-10-10,1137901,1338390716679978009745,6375,13383.125,98475597666,3416.49,734875.5102,7313.23306804255
2021-10-11,1183486,1442527108751198863653,6382,13421.125,98682802052,3544.14,753653.3135,9777.61075442704
2021-10-12,1203566,1255034447144703221389,6353,13348.125,98036296850,3490.61,751624.8591,8018.62722537903
2021-10-13,1189854,1424178474924232611328,6320,13297.5625,97733405137,3607.55,755125.0721,8769.78143966772
2021-10-14,1227097,1700137501036617122692,6330,13360.9375,97754677280,3791.23,750305.2634,11896.2705740871
2021-10-15,1302993,3901456517671670042867,6318,13329.0,97560326707,3868.16,730258.3181,11737.0959226036
2021-10-16,1181031,944144273233196172029,6446,13528.0625,99385187004,3829.61,750456.8859,7808.83150468389
2021-10-17,1144184,907752580358905302412,6385,13477.25,98619555604,3846.66,750143.6308,6817.28563623825
2021-10-18,1197673,4684295785101428649112,6316,13286.625,97462750354,3746.14,743880.9098,8521.68446982201
2021-10-19,1243503,1076099466920785973672,6440,13457.8125,99404881141,3877.45,747945.6305,6663.25296816043
2021-10-20,1259885,1038995019980947223846,6354,13356.0,98176164702,4162.49,754709.6163,7183.21940231415
2021-10-21,1277275,1444819601825794552356,6487,13517.0,100112401015,4062.76,764763.9938,8601.27377790024
2021-10-22,1256044,1169721715823669422698,6411,13501.0625,99057211828,3971.95,775464.5922,7878.4139550399
2021-10-23,1235169,955859598361427012753,6348,13338.9375,98120356350,4168.96,762041.8258,5839.5480603871
2021-10-24,1261312,1081104834348769263123,6359,13359.875,98235649057,4082.08,771219.5668,6562.80766265935
2021-10-25,1299495,1361684917535611471297,6418,13474.9375,99167904953,4220.26,791071.4421,8851.0525173061
2021-10-26,1344772,1554675727489655510189,6414,13438.625,99081985112,4129.95,796164.1634,11259.1658703475
2021-10-27,1370504,2346382528628891865010,6345,13335.5625,97983958255,3924.31,792962.2137,14818.4722306345
2021-10-28,1510502,2319002870743233005003,6408,13432.1875,98966629712,4288.22,782103.3856,16852.1345278994
2021-10-29,1456333,2051400535709437175306,6368,13380.75,98347489308,4417.4,784257.731,15619.8800828549
2021-10-30,1379095,2020523794318801985645,6345,13387.875,98002210468,4323.94,798599.361,14342.94176889
2021-10-31,1304184,1739601097721379347398,6317,13297.3125,97551234641,4290.1,778448.5875,13224.9216950569
2021-11-01,1341733,1752258702281435074610,6423,13518.1875,99188257225,4322.79,812768.9228,14322.5086418005
2021-11-02,1395656,2062091832324228641213,6308,13350.3125,97381906892,4593.15,813533.6271,15593.5959710622
2021-11-03,1417221,1967125577051100918633,6385,13446.0,98615686109,4604.4,821207.0578,14486.856468509
2021-11-04,1352186,1712029345379339810530,6282,13175.1875,96926416150,4536.99,786898.5689,12753.0300802226
2021-11-05,1339661,1636084783377647392307,6446,13476.625,99426765719,4480.09,809414.9277,12057.8836350972
2021-11-06,1255921,1503551095291148351502,6339,13292.5625,97806887177,4521.41,803254.6443,10204.0793755164
2021-11-07,1276998,1180944306166270193338,6452,13529.3125,99639707191,4617.13,830058.8955,8936.69021290644
2021-11-08,1329018,1816192360599666044934,6346,13324.5625,98044586198,4810.97,828352.8021,11077.8720396055
2021-11-09,1334145,1841312471478753149324,6372,13324.6875,98253505445,4732.07,843908.6252,15668.4742245736
2021-11-10,1390746,1975225087434811822718,6382,13411.0625,98479436388,4632.98,827627.5242,15035.4038341869
2021-11-11,1347643,1911033424677512500306,6373,13352.0,98331547441,4722.68,852646.6571,14284.4278309748
2021-11-12,1345131,1635804829920695601495,6421,13393.875,98993755682,4668.7,851709.6849,13429.5795314954
2021-11-13,1300464,1422744416605499083462,6326,13185.5,97438506061,4645.64,858640.8968,11754.553726169
2021-11-14,1275744,1270534288504650027910,6345,13238.875,97925457176,4627.5,846521.7889,10121.6310203907
2021-11-15,1289636,1819114439449634632534,6319,13227.625,97422476367,4561.38,860730.2002,13597.6701066699
2021-11-16,1310153,1897224700912972509390,6254,13155.1875,96356492010,4210.14,840451.8551,12754.5309591019
2021-11-17,1353219,1409828520017464826203,6390,13410.0,98477697827,4289.75,876388.0683,12089.2649642579
2021-11-18,1284250,1629246184127895091548,6372,13289.625,98258045079,3998.17,892219.4763,12838.058786257
2021-11-19,1255788,1318576895471803289802,6232,13081.8125,96064983806,4299.27,846258.9856,10821.5882284425
2021-11-20,1160128,1092654326236331348408,6295,13180.5,97067685699,4415.72,841135.7763,9344.91294353307
2021-11-21,1260939,1187901145545223347244,6287,13228.6875,97039418838,4264.61,837845.0236,9480.81343986284
2021-11-22,1221508,1565726794350686429972,6367,13351.75,98175509324,4090.46,863875.1297,13366.2120817305
2021-11-23,1264994,1679093112878901036169,6339,13263.25,97654433985,4341.17,862727.0348,12014.8318145172
2021-11-24,1342491,1585173323171708798194,6304,13188.5,97186997792,4271.96,863950.8831,11475.7201576533
2021-11-25,1301578,1480664577167971044535,6303,13262.1875,97167359357,4523.8,836120.0865,10930.9650482267
2021-11-26,1297524,1564415100723318058206,6218,13105.4375,95847643629,4042.55,810891.6785,9815.46346039418
2021-11-27,1213284,2136479592710282546981,6386,13422.4375,98527637239,4100.3,846268.2485,10008.1956154829
2021-11-28,1135653,1323892418966593965419,6256,13194.125,96546465274,4297.92,853575.8145,10125.9221904228
2021-11-29,1247688,1389413169725856708809,6207,13133.0,95710323947,4448.49,856967.8171,10807.0881937992
2021-11-30,1280926,2217330972189623639970,6259,13210.3125,96588497458,4642.38,856030.0567,12652.2468053096
2021-12-01,1221643,1384302010539721278643,6237,13072.1875,96173608919,4580.57,866811.3409,12274.733752634
2021-12-02,1265286,1605322916764104606804,6246,13082.9375,96347004529,4514.8,885583.4592,10064.1213502605
2021-12-03,1211488,1212300130578483019017,6294,13178.8125,96999612609,4219.32,880689.4078,9626.24377604282
2021-12-04,1235697,1860390414197858028227,6177,12962.375,95181800981,4124.26,871192.6314,12500.0593267879
2021-12-05,1386491,1264918654150150452475,6228,13172.1875,96094328220,4201.09,897619.6677,8951.65661948683
2021-12-06,1244773,1325074528116690160732,6273,13143.25,96719652729,4357.17,902881.1073,9425.66813742586
2021-12-07,1224771,1136210448212367424991,6266,13106.5625,96622508037,4309.7,909842.3857,8306.61128664254
2021-12-08,1296307,1021311662783228139035,6225,13056.4375,96069191326,4439.98,904023.9881,7039.02227419652
2021-12-09,1251338,1121480257911030943874,6282,13178.0625,96888034495,4111.92,904222.6675,7357.31770068092
2021-12-10,1237735,1455897342718217548933,6427,13491.4375,99206690854,3902.49,890155.2453,8042.48579373189
2021-12-11,1199384,878571574766939938446,6488,13601.5625,100289873438,4088.68,886741.6694,6850.02352677851
2021-12-12,1181898,830684419047635088228,6523,13669.5625,100783092953,4135.31,895346.7175,5735.01491976058
2021-12-13,1242978,1498415570932973547684,6486,13569.125,100242813459,3785.08,923067.6744,7383.32952972059
2021-12-14,1214900,1132416242428147148050,6391,13478.5,98661297954,3862.18,932658.5315,6857.58971334241
2021-12-15,1258462,1091367636650728367630,6478,13556.4375,100002585601,4020.19,924274.0751,8049.72774653453
2021-12-16,1155456,1005325246007912433192,6397,13385.125,98878029798,3957.03,901874.6907,9419.78429773755
2021-12-17,1270355,2120431007819006740474,6468,13585.5625,99899533626,3876.37,902430.8407,7978.69279285433
2021-12-18,1159873,738355169558765063979,6508,13656.5625,100499502434,3961.96,927235.4423,6018.25996994841
2021-12-19,1137581,1525726085327664193053,6453,13508.375,99832932492,3924.55,918428.5423,4913.76911401977
2021-12-20,1201239,1186201375156765858959,6545,13802.75,101019415970,3945.57,949127.0092,6098.79085139165
2021-12-21,1203638,840701410755149775782,6442,13518.375,99582538677,4017.7,947223.3495,6118.05419672422
2021-12-22,1233315,936630316766694421817,6426,13520.75,99157641835,3982.7,930372.6554,7011.28578750394
2021-12-23,1245242,1393896158992468396354,6415,13505.3125,99088233365,4112.35,927101.3504,7189.33556640621
