Date,Tx count,Tx fees (ETH),Block count,Block rewards (ETH),Gas used,Price (USD),Estimated TWh per Year,Minimum TWh per Year,Block reward (ETH),Hashrate (GH/s),Hashcount (EH/day),Estimated GWh per day,Minimum GWh per day
10/19/2019,665170,413.3759871,6354,13335.0625,39258418316,172.37,7.956817009,3.018065889,2,193141.7473,16.68744697,21.79949865,8.268673668
10/20/2019,612341,445.6837162,6367,13378.125,36828448156,175.84,7.965251589,3.028003955,2,193542.0555,16.7220336,21.82260709,8.295901247
10/21/2019,678528,464.133945,6293,13198.6875,39535510961,174.64,7.985924805,2.970559945,2,186014.7475,16.07167418,21.87924604,8.138520397
10/22/2019,726230,535.165153,6412,13446.5,44405147164,171.64,7.994110081,2.926830697,2,187596.6071,16.20834685,21.90167145,8.018714238
10/23/2019,736388,689.6677427,6384,13420.375,49243736342,162.72,8.00049606,3.019093573,2,194378.8577,16.79433331,21.91916729,8.271489241
10/24/2019,724917,534.2248257,6264,13201.25,48059164649,161.07,8.015543031,2.97436984,2,189521.9698,16.37469819,21.96039187,8.148958466
10/25/2019,741655,563.5831453,6127,12923.75,45164738156,181.79,8.019958113,2.907744273,2,182920.1315,15.80429936,21.97248798,7.966422666
10/26/2019,716822,558.2255476,6267,13191.6875,43261777576,180.16,8.033973754,2.911603814,2,187611.5163,16.20963501,22.010887,7.976996751
10/27/2019,642955,443.9475942,6174,12928.8125,37445461403,184.34,8.039720575,2.897813649,2,182320.5677,15.75249705,22.02663171,7.939215477
10/28/2019,721335,534.4713218,6242,13147.5625,45092739148,182.09,8.044764698,2.871504706,2,184699.5557,15.95804161,22.04045123,7.867136181
10/29/2019,707622,552.4154422,6211,13100.25,46594160648,191.11,8.061433232,2.921590159,2,185683.4638,16.04305127,22.08611844,8.0043566
10/30/2019,717618,562.5917046,6234,13184,47241594774,183.52,8.069145983,2.922320937,2,188925.8577,16.32319411,22.10724927,8.006358732
10/31/2019,744118,535.2438287,6216,13117.625,43892717086,182.59,8.07649505,2.949325037,2,188955.653,16.32576842,22.1273837,8.080342567
11/1/2019,705019,491.6812305,6279,13234.4375,43231578835,183.4,8.094659327,2.951172227,2,190522.2155,16.46111942,22.17714884,8.085403362
11/2/2019,590976,392.1085068,6166,13032.875,41264832877,183.45,8.102809439,2.961295804,2,187497.2537,16.19976272,22.19947792,8.113139189
11/3/2019,571113,411.1236153,6270,13163.4375,45595134768,181.92,8.12308035,2.913981775,2,186341.3478,16.09989245,22.25501466,7.983511712
11/4/2019,670783,479.9579876,6196,13039.625,47374699243,186.49,8.131554564,2.891371192,2,183158.2215,15.82487034,22.27823168,7.92156491
11/5/2019,739254,507.6753798,6227,13128.5,47782022407,188.96,8.139787742,2.896981547,2,185653.8604,16.04049354,22.30078833,7.936935745
11/6/2019,707733,463.9240703,6203,13086.5,44645890614,191.24,8.159304711,2.967632285,2,188146.3516,16.25584478,22.35425948,8.130499411
11/7/2019,857371,660.6242297,6167,13031.375,46497162160,186.54,8.167432249,2.945933745,2,187902.6798,16.23479153,22.37652671,8.071051356
11/8/2019,699138,500.7914609,6189,13054.4375,49535804219,183.85,8.186694361,2.906441236,2,186125.1496,16.08121293,22.42929962,7.962852701
11/9/2019,604007,415.8958837,6137,12881.625,46650816090,185.11,8.195251487,2.891986338,2,185629.0391,16.03834898,22.4527438,7.923250241
11/10/2019,609364,403.3740499,6001,12627.9375,44262798431,189.29,8.20463377,2.921298241,2,185993.7726,16.06986195,22.47844868,8.003556825
11/11/2019,710155,498.6731826,5984,12634.75,47569059750,184.91,8.22497831,2.875407417,2,183827.7149,15.88271457,22.53418715,7.87782854
11/12/2019,708660,481.2235465,6022,12706.5,47261810205,187.09,8.232714993,2.912512005,2,186497.6129,16.11339375,22.55538354,7.979484945
11/13/2019,713551,492.6168645,6013,12674.8125,46816524271,188.1,8.240867615,2.956466453,2,189834.3566,16.40168841,22.57771949,8.09990809
11/14/2019,679505,497.2477432,6030,12648.125,48008038369,184.68,8.259613978,2.930349543,2,185732.041,16.04724834,22.62907939,8.028354912
11/15/2019,683049,479.6434873,5986,12610.4375,48944463318,180.03,8.26678503,2.882227998,2,184339.1196,15.92689993,22.64872611,7.896515063
11/16/2019,596661,379.9515059,6014,12616.25,46901679980,182.61,8.28591589,2.850561139,2,180723.6621,15.61452441,22.70113942,7.809756545
11/17/2019,600168,402.1115098,6023,12696.1875,48180238374,184.2,8.293764482,2.884981578,2,185684.0567,16.0431025,22.72264242,7.904059118
11/18/2019,734472,618.2244434,5981,12585.875,48723441259,178.23,8.301165163,2.945206612,2,186160.7828,16.08429163,22.74291825,8.069059211
11/19/2019,735532,514.5801945,5896,12451.8125,47501722479,175.96,8.319947444,2.788535125,2,175333.371,15.14880325,22.79437656,7.63982226
11/20/2019,689771,508.5972062,5990,12628.625,49149782138,174.68,8.326245082,2.704061577,2,173702.3998,15.00788734,22.81163036,7.408387882
11/21/2019,762896,764.8703163,6070,12770.25,51302374778,161.18,8.330769931,2.822879675,2,183109.0627,15.82062302,22.82402721,7.733916918
11/22/2019,794748,1247.618683,5963,12538.3125,52569747211,150.22,8.343685419,2.814291365,2,178083.5605,15.38641963,22.85941211,7.710387301
11/23/2019,631670,426.8447517,6054,12681.5,43040367818,152.42,8.345461085,2.790279931,2,180500.2788,15.59522409,22.86427695,7.644602551
11/24/2019,596880,426.1704399,6013,12624.125,42947582364,140.42,8.346178843,2.837612185,2,180480.0363,15.59347514,22.86624341,7.774279959
11/25/2019,762888,983.4518906,5901,12426.5,52913145098,146.22,8.351576641,2.894539883,2,183588.536,15.86204951,22.88103189,7.930246255
11/26/2019,679733,685.8162157,5663,11814.5625,50730835450,148,8.348993409,2.667799976,2,168897.623,14.59275463,22.87395455,7.30904103
11/27/2019,674957,549.5281341,5656,11883.8125,48771877406,153.05,8.353453879,2.716824048,2,174877.5321,15.10941877,22.88617501,7.443353556
11/28/2019,623080,545.1712436,5626,11776.6875,49302947740,151.31,8.350289108,2.750841705,2,174311.4474,15.06050906,22.87750441,7.536552616
11/29/2019,670568,466.6496871,5617,11756.3125,46377243235,154.94,8.346113033,2.753099615,2,174000.1415,15.03361223,22.8660631,7.542738671
11/30/2019,584871,406.0698913,5702,11938.5,45026645436,152.2,8.347413142,2.751752516,2,176390.3669,15.2401277,22.86962505,7.539047989
12/1/2019,615069,491.4427021,5608,11685.25,44980697562,151.36,8.344618773,2.737903294,2,172298.0926,14.8865552,22.86196924,7.501104915
12/2/2019,681210,501.6883894,5668,11882.625,45008908454,149.36,8.341817516,2.70085895,2,175854.8519,15.1938592,22.85429456,7.399613562
12/3/2019,610528,435.856745,5634,11854,42762888140,147.73,8.346094293,2.785258458,2,178911.143,15.45792276,22.86601176,7.63084509
12/4/2019,661004,486.0525538,5572,11719.625,46297458570,145.73,8.343124193,2.773664789,2,175050.2398,15.12434072,22.8578745,7.599081614
12/5/2019,617647,417.5553097,5623,11788.6875,40476673359,148.32,8.34013702,2.71969825,2,172730.816,14.9239425,22.84969047,7.451228082
12/6/2019,573666,372.493452,5606,11779.375,34526412286,149.06,8.342696493,2.705045332,2,171233.5507,14.79457878,22.85670272,7.411083101
12/7/2019,488124,308.9737007,5661,11833.75,33571132947,147.79,8.338369835,2.76660668,2,176272.2813,15.2299251,22.84484886,7.579744329
12/8/2019,440672,265.0985251,5627,11690.4375,40676929706,151.06,8.334169275,2.687938011,2,169367.0811,14.63331581,22.83334048,7.364213729
12/9/2019,635462,381.4354276,5647,11802.9375,43570983807,147.68,8.336616268,2.700631719,2,172054.712,14.86552712,22.84004457,7.398991011
12/10/2019,631603,418.7381802,5696,11964,46880081787,145.92,8.331874087,2.776033911,2,179249.6091,15.48716623,22.82705229,7.605572359
12/11/2019,625349,428.8727887,5580,11677.9375,47184199263,143.61,8.336071175,2.73944359,2,171878.7392,14.85032307,22.83855116,7.505324904
12/12/2019,635638,419.1275345,5706,11917.5,48463673367,145.05,8.334142293,2.718376261,2,174150.7808,15.04662746,22.83326656,7.447606195
12/13/2019,621511,398.8141099,5473,11424.8125,45742352253,144.97,8.331857294,2.755232374,2,174481.2401,15.07517914,22.82700628,7.548581847
12/14/2019,551143,340.9025065,5131,10615.625,41283009067,142.18,8.33780501,2.797406495,2,175955.0134,15.20251316,22.8433014,7.664127384
12/15/2019,526996,352.1632531,5127,10679.5625,40953313167,142.74,8.334522763,2.746718521,2,174569.0659,15.08276729,22.83430894,7.525256222
12/16/2019,634682,502.3408505,5096,10593.875,43582425983,132.68,8.330094897,2.733807809,2,172713.111,14.92241279,22.8221778,7.489884408
12/17/2019,646999,667.7058015,5050,10517.1875,45375486033,122.11,8.302123988,2.622162721,2,165001.0049,14.25608682,22.74554517,7.184007455
12/18/2019,663295,570.3546729,4989,10415.5,44447973005,133.07,8.26876676,2.512143714,2,157833.9578,13.63685395,22.65415551,6.882585518
12/19/2019,620140,431.4771758,5015,10413.3125,43975524104,128.31,8.317957379,2.485702567,2,157333.8268,13.59364264,22.78892433,6.810144019
12/20/2019,614338,438.2824558,4989,10344.5,43735415208,128.58,8.315822398,2.419871054,2,152167.876,13.14730449,22.78307506,6.62978371
12/21/2019,545378,342.874264,5078,10515.75,41197421318,127.52,8.308167274,2.438886393,2,156301.3854,13.5044397,22.76210212,6.681880529
12/22/2019,529935,321.9179126,4993,10339.125,39908140268,132.56,8.301260643,2.442802217,2,153702.363,13.27988416,22.74317984,6.692608814
12/23/2019,631635,430.4602019,4998,10348,43281371948,128.1,8.296544251,2.451858151,2,154446.2514,13.34415612,22.73025822,6.717419592
12/24/2019,602814,373.0316365,5074,10485.625,41585107947,128.02,8.285365985,2.432074829,2,154675.0497,13.36392429,22.69963284,6.66321871
12/25/2019,565093,357.581626,4988,10329.125,40297166654,125.1,8.272730379,2.39203141,2,150677.2825,13.01851721,22.66501474,6.553510712
12/26/2019,586645,365.6416181,4995,10360.625,40489354699,125.73,8.251318923,2.373523234,2,150043.9567,12.96379786,22.60635321,6.502803381
12/27/2019,580029,355.3852858,5024,10426,40649915593,126.5,8.227341847,2.392974425,2,151261.3112,13.06897729,22.54066259,6.556094315
12/28/2019,516438,305.4831784,5071,10493.875,36369155681,128.21,8.207880342,2.429552057,2,154481.3106,13.34718524,22.4873434,6.656307005
12/29/2019,480131,293.6297124,5035,10401.5625,36858911247,134.55,8.179428543,2.45311032,2,154880.2767,13.38165591,22.40939327,6.720850192
12/30/2019,584426,352.9214646,5015,10424.0625,38518330510,131.41,8.158265942,2.435962345,2,154669.2561,13.36342373,22.35141354,6.673869438
12/31/2019,554215,373.9488337,4987,10369.875,38627032555,128.91,8.135936908,2.402978598,2,152624.5334,13.18675969,22.2902381,6.583503008
1/1/2020,466526,300.1582975,4980,10304.625,37203395960,130.6,8.107113682,2.344708711,2,147405.0591,12.73579711,22.21127036,6.423859482
1/2/2020,505639,289.9057476,5679,11855.6875,37302668848,127.18,8.085017571,2.402172894,2,153540.7797,13.26592337,22.15073307,6.5812956
1/3/2020,581641,341.810244,6522,13653.6875,41968777422,134.25,8.063424534,2.453383017,2,157936.461,13.64571023,22.09157407,6.721597307
1/4/2020,559074,275.7886777,6570,13724.5,38380154394,134.33,8.028726463,2.588075213,2,166126.2541,14.35330835,21.99651086,7.090617022
1/5/2020,524664,267.5858275,6488,13526,37927743195,135.44,8.004483209,2.561763207,2,160833.3584,13.89600217,21.93009098,7.018529334
1/6/2020,626525,365.1304351,6586,13796.125,43408214358,144.28,7.98118358,2.544249227,2,163488.3609,14.12539438,21.86625638,6.970545827
1/7/2020,646478,351.4165694,6533,13616.625,44513334535,143.18,7.946284313,2.628107807,2,167175.9771,14.44400442,21.77064195,7.200295362
1/8/2020,653831,423.904578,6495,13608.1875,46692845452,140.66,7.923424557,2.592140068,2,163834.6991,14.155318,21.70801248,7.101753611
1/9/2020,621399,345.7563406,6530,13613.8125,41652370700,137.9,7.899566399,2.513728197,2,159783.4716,13.80529195,21.64264767,6.886926567
1/10/2020,605095,411.4383517,6551,13677.1875,45198441970,144.88,7.86901851,2.585356902,2,165545.2952,14.30311351,21.55895482,7.083169595
1/11/2020,549612,313.03714,6528,13643.9375,40400125291,142.69,7.850572264,2.624218258,2,166705.0085,14.40331273,21.50841716,7.189639063
1/12/2020,523951,288.633168,6515,13652,38189009502,146.55,7.832296682,2.60297335,2,165169.4178,14.2706377,21.45834707,7.131433836
1/13/2020,565389,343.6173252,6540,13628.125,43952292486,143.7,7.80350948,2.5972084,2,165180.9953,14.27163799,21.37947803,7.115639452
1/14/2020,671748,505.1075903,6525,13646.375,47681670353,165.86,7.789027289,2.595061848,2,164961.529,14.25267611,21.33980079,7.109758488
1/15/2020,698399,406.7981215,6486,13567.8125,50763451974,166.22,7.774734732,2.635575813,2,167670.505,14.48673163,21.3006431,7.220755652
1/16/2020,693649,342.6789285,6533,13614.5625,46942376061,164.09,7.748545322,2.621939169,2,165250.7085,14.27766121,21.22889129,7.183394984
1/17/2020,676556,369.7221735,6549,13762.5,47789027570,169.74,7.732160305,2.615046926,2,167107.4379,14.43808263,21.18400084,7.164512126
1/18/2020,628211,344.9513797,6516,13596.1875,43857518730,174,7.716391075,2.590578185,2,164400.5557,14.20420801,21.14079747,7.097474479
1/19/2020,615368,324.5469507,6570,13748.5,43412027990,166.94,7.683212596,2.586104669,2,165779.1695,14.32332024,21.04989752,7.085218271
1/20/2020,599266,296.5852364,6518,13584.6875,42650225159,166.77,7.66359887,2.621653664,2,165912.961,14.33487983,20.99616129,7.182612778
1/21/2020,558962,274.2652118,6572,13712.5,40873614497,169.36,7.645289307,2.622834763,2,167454.6893,14.46808516,20.9459981,7.185848666
1/22/2020,513767,252.926558,6472,13512.9375,39338164434,167.79,7.626635688,2.613423455,2,164662.2315,14.2268168,20.8948923,7.16006426
1/23/2020,552533,255.8216276,6575,13766.375,41185818136,162.63,7.587442993,2.611365835,2,166597.4955,14.39402361,20.78751505,7.154426945
1/24/2020,497135,251.4762478,6514,13577.1875,46759863029,162.45,7.559856214,2.650539183,2,168238.2329,14.53578332,20.71193483,7.261751186
1/25/2020,435515,190.1316308,6491,13594.75,40730555496,160.36,7.531959704,2.609227809,2,165886.0094,14.33255121,20.63550604,7.14856934
1/26/2020,428839,193.4301876,6495,13567.8125,41586553569,167.72,7.481389287,2.59638031,2,163876.5952,14.15893783,20.49695695,7.113370712
1/27/2020,476541,234.4886067,6552,13678.125,41521814952,169.95,7.451078089,2.598828211,2,165508.1396,14.29990326,20.41391257,7.12007729
1/28/2020,526284,260.5392368,6511,13565.375,46371586946,176,7.425113943,2.567281276,2,162239.478,14.0174909,20.34277793,7.033647332
1/29/2020,551529,269.4126814,6551,13688.0625,47426312361,173.55,7.377785173,2.587696098,2,166197.8155,14.35949126,20.21311006,7.089578351
1/30/2020,566052,309.1737778,6452,13506.6875,47878408557,184.47,7.354442216,2.57182415,2,162017.7441,13.99833309,20.14915676,7.046093562
1/31/2020,583358,305.3228302,6489,13650.9375,49581430718,179.76,7.333650942,2.569139211,2,163956.052,14.16580289,20.09219436,7.038737564
2/1/2020,545761,274.2015644,6488,13525.5625,43402240366,183.66,7.292470689,2.560829693,2,161285.6779,13.93508257,19.97937175,7.015971762
2/2/2020,530094,278.1028242,6537,13643.8125,40745352169,188.39,7.272950708,2.591001128,2,166373.2284,14.37464693,19.92589235,7.098633227
2/3/2020,621191,322.0064169,6524,13664.125,46645792712,189.77,7.253974997,2.606671226,2,165951.0448,14.33817027,19.8739041,7.141565003
2/4/2020,524476,355.7287382,6566,13787.625,52543942279,188.44,7.234338092,2.639851369,2,169235.5531,14.62195179,19.82010436,7.232469504
2/5/2020,610780,438.2495617,6456,13569.75,53320740943,203.85,7.190951814,2.633150348,2,166350.6544,14.37269654,19.70123785,7.214110542
2/6/2020,606505,485.0008808,6516,13686.5,54718275721,212.88,7.172059582,2.602517974,2,167236.1033,14.44919933,19.64947831,7.13018623
2/7/2020,626252,487.8203037,6509,13689.375,55664856425,223.14,7.157555417,2.603000097,2,166976.956,14.426809,19.60974087,7.131507115
2/8/2020,661649,395.37445,6467,13589.3125,50638732372,223.2,7.166370911,2.655698049,2,169782.3201,14.66919246,19.63389291,7.275885066
2/9/2020,628631,368.3872633,6491,13566.75,46358212269,228.6,7.17566825,2.643475292,2,167141.6776,14.44104094,19.65936507,7.24239806
2/10/2020,668760,391.8431036,6592,13731,47632129828,223.11,7.166279084,2.643118668,2,169133.583,14.61314157,19.63364133,7.241421008
2/11/2020,709280,425.5748924,6534,13668.6875,48724997018,237.8,7.176200843,2.68169905,2,171016.5903,14.7758334,19.66082423,7.347120685
2/12/2020,798162,591.9363729,6463,13618.9375,56289094698,266.13,7.173649786,2.694602266,2,171999.2678,14.86073674,19.65383503,7.382471962
2/13/2020,764763,542.1720188,6481,13629.5,54179307187,268.56,7.224930325,2.738823749,2,174669.8601,15.09147591,19.79432966,7.50362671
2/14/2020,771827,523.0266226,6493,13713.9375,53460912407,285.79,7.311074525,2.746120438,2,176201.7851,15.22383423,20.03034116,7.523617638
2/15/2020,699151,498.2273296,6472,13610.0625,48166096713,264.85,7.368058745,2.754198277,2,175960.8209,15.20301493,20.18646232,7.545748704
2/16/2020,661490,593.2910855,6552,13726.25,49972730590,259.43,7.439922361,2.768771473,2,177480.606,15.33432436,20.38334893,7.585675268
2/17/2020,695366,480.5110829,6447,13581.4375,51027894563,268.07,7.508777247,2.801905799,2,177058.5556,15.2978592,20.57199246,7.676454244
2/18/2020,733983,449.1443309,6480,13619.375,51074125685,282.92,7.524008911,2.787820777,2,178181.3898,15.39487208,20.61372304,7.637865142
2/19/2020,695837,489.2541012,6557,13800.0625,52263860641,258.72,7.559566489,2.876885374,2,186380.1308,16.1032433,20.71114107,7.881877737
2/20/2020,689600,515.092915,6480,13579.4375,51218580995,257.7,7.571453016,2.845135977,2,179729.8399,15.52865817,20.74370689,7.794893088
2/21/2020,670542,342.592642,6475,13564.375,48254040778,265.6,7.647920452,2.786255564,2,176910.3998,15.28505854,20.95320672,7.633576888
2/22/2020,605859,306.1660212,6528,13672.5,43294385821,262.31,7.699739379,2.846734472,2,181624.565,15.69236242,21.09517638,7.799272526
2/23/2020,606290,361.7214899,6532,13642,41634826292,275.64,7.732357804,2.83132516,2,180174.6165,15.56708687,21.18454193,7.757055233
2/24/2020,687702,409.2793079,6481,13533.125,48768731117,265.74,7.779146085,2.873543415,2,182405.6804,15.75985079,21.312729,7.872721685
2/25/2020,670257,475.9841574,6456,13527.25,51776497786,246.84,7.824594226,2.816348108,2,177630.0342,15.34723495,21.43724445,7.716022214
2/26/2020,704929,847.8512826,6528,13694.75,53781520866,223.73,7.842410104,2.81355227,2,179982.0467,15.55044883,21.48605508,7.708362384
2/27/2020,714482,546.8213486,6513,13625.5625,53104389866,227.57,7.906829,2.908021278,2,186077.8083,16.07712264,21.66254521,7.967181584
2/28/2020,688694,465.4875442,6501,13634.625,51685512448,227.56,7.953733473,2.866308968,2,181946.0373,15.72013762,21.79105061,7.852901282
2/29/2020,620465,326.3070464,6519,13602.75,44847191440,217.68,8.003438823,2.878472696,2,182091.2526,15.73268422,21.92722965,7.886226564
3/1/2020,628500,344.9356254,6495,13560.0625,45349665461,218.02,8.047971075,2.84508519,2,179991.3884,15.55125596,22.04923582,7.794753945
3/2/2020,681477,354.4882394,6533,13654.625,47440855618,232.09,8.080211742,2.797598813,2,178671.1802,15.43718997,22.13756642,7.664654282
3/3/2020,661419,373.6374125,6501,13686.625,48760549857,223.77,8.078149922,2.829034527,2,180471.7872,15.59276241,22.13191759,7.750779526
3/4/2020,663966,377.3323099,6536,13723.0625,46260369304,224.68,8.074460913,2.856458791,2,182760.3248,15.79049206,22.12181072,7.825914496
3/5/2020,720114,434.5192403,6409,13425.9375,48766444005,228.7,8.07149969,2.871054709,2,181102.9681,15.64729644,22.11369778,7.865903312
3/6/2020,676799,401.6016831,6568,13747.875,49795124430,245.76,8.059454033,2.793307473,2,178353.2062,15.40971702,22.08069598,7.652897186
3/7/2020,630992,369.3379322,6540,13678,44637125955,237.78,8.055333724,2.848731826,2,181256.3073,15.66054495,22.06940746,7.804744729
3/8/2020,662565,681.2887252,6552,13724.0625,50286308613,199.68,8.047982734,2.895538225,2,185905.5478,16.06223933,22.04926776,7.932981438
3/9/2020,784085,747.9220605,6431,13516.5,56907992573,203.08,8.0377085,2.872835006,2,181825.015,15.7096813,22.02111918,7.870780838
3/10/2020,760588,470.5601128,6498,13657.9375,53671463868,200.62,8.037924008,2.871862808,2,182248.865,15.74630194,22.02170961,7.868117282
3/11/2020,713065,587.1771344,6529,13680.75,53667331706,194.86,8.037075668,2.83175965,2,179478.6731,15.50695736,22.01938539,7.758245616
3/12/2020,760781,5112.962877,6448,13631.1875,60270155489,109.78,7.923093746,2.83944729,2,181893.0697,15.71556122,21.70710615,7.779307644
3/13/2020,847947,4904.49897,6382,13420.625,59237052307,135.44,8.102217145,2.789788354,2,175549.6073,15.16748607,22.19785519,7.643255764
3/14/2020,681830,585.9428708,6490,13609.8125,54209111490,122.58,8.080887814,2.710276188,2,172709.6044,14.92210982,22.13941867,7.425414214
3/15/2020,657653,523.3362916,6513,13664.375,54232784814,123.53,8.004424746,2.735508821,2,173963.8993,15.0304809,21.92993081,7.494544715
3/16/2020,784094,1458.39806,6488,13604.375,57390678194,111.32,7.468042412,2.746265494,2,174899.7895,15.11134181,20.46039017,7.524015052
3/17/2020,763100,759.5608266,6509,13661.4375,56260016936,116.3,7.806104681,2.681772728,2,170012.8814,14.68911295,21.38658817,7.347322542
3/18/2020,768437,613.7549305,6531,13707.625,54400650335,118.62,7.732425556,2.729824778,2,174364.8188,15.06512034,21.18472755,7.478971995
3/19/2020,864017,888.164144,6482,13683.6875,56477214188,136.7,7.813849255,2.737962877,2,174894.121,15.11085205,21.40780618,7.501268156
3/20/2020,822158,723.8962252,6436,13609.625,56053109603,133.4,7.781796734,2.719198667,2,174054.6792,15.03832428,21.31999105,7.449859362
3/21/2020,857503,517.4005252,6444,13787.125,54089637190,132.72,7.745543877,2.768237081,2,180106.6438,15.56121402,21.22066816,7.584211181
3/22/2020,746195,500.3448474,6300,13508.8125,51420600526,122.44,7.702501527,2.699689086,2,171178.0093,14.78978,21.10274391,7.396408455
3/23/2020,801238,590.3910789,6448,13830,51973418456,136.74,7.669642682,2.69158113,2,175188.2453,15.13626439,21.01271968,7.374194877
3/24/2020,791900,561.4030519,6348,13588.8125,51697161721,139.07,7.647516716,2.774997379,2,177982.9948,15.37773075,20.95210059,7.602732545
3/25/2020,765389,548.0428657,6374,13660.125,52072394107,136.28,7.642176866,2.711778614,2,175666.9651,15.17762578,20.93747087,7.429530449
3/26/2020,772649,526.207264,6478,13616.0625,52701817210,138.97,7.636825059,2.767682066,2,176100.0611,15.21504528,20.92280838,7.582690592
3/27/2020,748776,491.5085932,6554,13739.625,50465639748,131.51,7.635600015,2.766464044,2,176455.2315,15.245732,20.9194521,7.579353545
3/28/2020,667726,402.6827219,6488,13586.375,50355711685,131.34,7.633888061,2.76758855,2,175777.2138,15.18715127,20.91476181,7.582434384
3/29/2020,607984,351.9720782,6573,13763.5,46056488567,124.55,7.627678531,2.792252233,2,179550.9457,15.51320171,20.8977494,7.650006118
3/30/2020,724004,453.4211429,6460,13559.25,51787919806,132.31,7.62604154,2.820075776,2,178537.4684,15.42563727,20.89326449,7.726235003
3/31/2020,731749,500.5769091,6472,13586.375,53179290754,133.17,7.624052161,2.751157802,2,173915.7244,15.02631859,20.88781414,7.537418636
4/1/2020,683007,457.728735,6553,13743.8125,53665881090,136.05,7.627649032,2.724061554,2,175437.1217,15.15776731,20.89766858,7.46318234
4/2/2020,720554,521.5962742,6484,13603.8125,54369995334,141.59,7.627973024,2.799488111,2,179392.9219,15.49954845,20.89855623,7.669830441
4/3/2020,722688,486.4307849,6527,13644.0625,54597210555,141.45,7.628447804,2.779184356,2,176900.7739,15.28422686,20.899857,7.614203715
4/4/2020,625952,363.7336507,6491,13563.5,52187476824,144.49,7.629133194,2.738134325,2,173156.1962,14.96069535,20.90173478,7.501737877
4/5/2020,614001,352.4187936,6507,13590.75,51475533126,142.88,7.629859973,2.757636808,2,175373.6226,15.15228099,20.90372595,7.555169337
4/6/2020,771300,641.6093076,6433,13523.625,56414940053,171.62,7.632550023,2.693169987,2,169202.2306,14.61907272,20.91109595,7.37854791
4/7/2020,783472,581.9567178,6554,13777.875,57631451338,164.66,7.630579916,2.697068492,2,175025.1447,15.1221725,20.9056984,7.389228745
4/8/2020,830223,511.2375212,6502,13622.125,56569534356,173.41,7.623210228,2.76634068,2,175128.6673,15.13111685,20.88550747,7.579015562
4/9/2020,727502,490.259294,6479,13620.9375,55120769772,169.92,7.621322058,2.772878966,2,175967.1102,15.20355832,20.88033441,7.596928674
4/10/2020,745643,520.4045128,6515,13704.4375,55824381169,158.12,7.618252826,2.798956866,2,179741.0364,15.52962554,20.87192555,7.668374975
4/11/2020,680523,399.0579444,6412,13486,52654735722,158.67,7.615166548,2.744399791,2,172886.6181,14.9374038,20.86346999,7.518903537
4/12/2020,678530,367.8105013,6581,13740.8125,53937212902,158.75,7.623318334,2.805367075,2,179009.276,15.46640145,20.88580365,7.685937192
4/13/2020,744306,495.842263,6510,13691.4375,55260972737,156.82,7.631570302,2.771053468,2,177007.9711,15.2934887,20.90841179,7.59192731
4/14/2020,813972,525.3133946,6482,13603.5,55753722827,158.6,7.6335862,2.818326375,2,180310.899,15.57886167,20.91393479,7.721442123
4/15/2020,792152,493.2085691,6491,13673.1875,55370776054,152.85,7.640725435,2.815183844,2,179367.6687,15.49736658,20.93349434,7.712832449
4/16/2020,790334,693.8305144,6469,13635.375,56546505543,172.58,7.648996953,2.817139027,2,180755.6439,15.61728763,20.95615604,7.718189115
4/17/2020,785639,528.0546989,6445,13552.5625,55792894380,170.98,7.658323069,2.786995665,2,177414.4765,15.32861077,20.98170704,7.635604562
4/18/2020,783111,584.2905697,6444,13552.125,55552799307,187.81,7.668912204,2.808600091,2,178317.7031,15.40664955,21.01071837,7.69479477
4/19/2020,741675,513.1891469,6487,13654.5,55529600862,180.34,7.673656144,2.736930137,2,174688.5976,15.09309483,21.02371546,7.498438732
4/20/2020,828885,662.0948318,6496,13675.4375,57935356671,170.6,7.682721594,2.723566613,2,174358.8137,15.0646015,21.04855231,7.461826337
4/21/2020,812963,697.2618035,6437,13579.3125,57567078878,171,7.691324103,2.764950166,2,176861.6965,15.28085058,21.07212083,7.575205934
4/22/2020,790519,657.7337282,6481,13723.5625,57599039714,183.04,7.700884835,2.751255856,2,176800.2512,15.2755417,21.09831462,7.537687277
4/23/2020,826397,693.255247,6454,13644.375,57733723479,185.68,7.705833461,2.811714997,2,180267.5215,15.57511386,21.1118725,7.703328759
4/24/2020,846807,663.0019784,6476,13624.1875,57990388097,187.7,7.716465349,2.765101083,2,177248.1154,15.31423717,21.14100096,7.575619405
4/25/2020,792299,568.6306335,6418,13597.875,56253518223,194.39,7.728129805,2.749203689,2,175986.0193,15.20519207,21.17295837,7.532064901
4/26/2020,801949,635.7432889,6458,13608.625,56801948197,197.78,7.739495201,2.766536455,2,176996.6145,15.29250749,21.20409644,7.579551932
4/27/2020,841193,651.6498886,6453,13628.875,57748706598,196.78,7.745055861,2.709055247,2,173346.0474,14.9770985,21.21933113,7.42206917
4/28/2020,838453,597.7488865,6420,13575.6875,57073102681,196.86,7.755909956,2.71349089,2,172852.1464,14.93442545,21.24906837,7.434221616
4/29/2020,897881,978.3420031,6526,13747.5625,59307361589,215.55,7.766948994,2.770966803,2,179635.5417,15.5205108,21.27931231,7.591689871
4/30/2020,899459,1276.050163,6377,13638.4375,59360582632,206.27,7.774675419,2.827653628,2,182026.9342,15.72712711,21.3004806,7.746996241
